fips,name,median_hh_income,median_age,population,log_population,pct_bachelors_plus,pct_poverty,pct_nhwhite,pct_native_american
10001,"Kent County, Delaware",69278,38.5,182400,5.261024833992398,26.28184771722403,12.328890794804375,58.55317982456141,0.3201754385964912
10003,"New Castle County, Delaware",85309,39.0,570567,5.756306649668852,38.274202562825124,10.523250152380196,54.62250708505749,0.08605474904787694
10005,"Sussex County, Delaware",75406,51.3,240668,5.381418348906923,31.699884697743368,11.623791163643258,74.40665148669537,0.3008293582861037
11001,"District of Columbia, District of Columbia",101722,34.8,670587,5.826455129941311,62.63609274529711,15.101881746931534,36.34576870711779,0.1236230347441868
12001,"Alachua County, Florida",57566,31.7,279729,5.446737492782337,46.684224823138976,20.18254420992584,59.58409746576151,0.15336271891723774
12003,"Baker County, Florida",67872,37.7,27969,4.446676938940506,14.128645031072395,13.682854151566401,78.09360363259323,0.18234473881797705
12005,"Bay County, Florida",65999,41.2,181055,5.257810522759359,26.632563961889456,12.198062215443963,74.9733506393085,0.22368893430173153
12007,"Bradford County, Florida",54759,39.9,27816,4.444294677675202,13.166906546230583,18.18105861219033,72.55895887259132,0.06111590451538683
12009,"Brevard County, Florida",71308,47.0,610723,5.785844275956225,32.89386470482369,10.104466052264536,72.01824722501036,0.12657129336867942
12011,"Broward County, Florida",70331,41.0,1940907,6.288004726344342,34.94202757079795,12.422889986073134,33.041253393387734,0.1388526085999999
12013,"Calhoun County, Florida",41526,41.9,13753,4.138397442990546,11.069082221779814,19.902749832327295,75.24903657383844,1.061586562931724
12015,"Charlotte County, Florida",62164,59.9,189900,5.278524964737017,25.131872590789207,10.487798315710172,82.2943654555029,0.11901000526592943
12017,"Citrus County, Florida",52569,56.9,155173,5.190816156541331,19.685414680648236,15.002069658801965,86.2476075090383,0.28033227430029706
12019,"Clay County, Florida",82242,39.9,219650,5.341731207601339,27.58234519104084,9.365250283000636,70.03505577054405,0.03960846801730025
12021,"Collier County, Florida",82011,52.2,380221,5.580036099726312,38.73495297375854,10.392007414705656,61.5192217157916,0.059702120608803824
12023,"Columbia County, Florida",53501,40.7,69832,4.844054480484743,16.041004909038406,15.68518860377823,71.43286745331653,0.09594455264062321
12027,"DeSoto County, Florida",45000,41.7,34258,4.534762005030027,11.589800975141875,26.388292323740565,53.90857609901337,0.15178936306848037
12029,"Dixie County, Florida",45057,45.8,16737,4.223677616130032,7.979870596693027,16.14500792393027,83.06745533847165,0.4481089801039613
12031,"Duval County, Florida",65579,36.6,995708,5.998131996474353,32.24178889944393,14.337131092130893,50.12383148473247,0.13156467558762208
12033,"Escambia County, Florida",61642,38.1,321296,5.506905318801623,28.07031210620134,14.851121429446087,62.88251332104975,0.20106070414819976
12035,"Flagler County, Florida",69251,52.4,117515,5.070093304917968,28.37073084799507,9.774823517287578,73.3489341786155,0.1387056971450453
12037,"Franklin County, Florida",58107,48.7,12276,4.089056879759785,20.950123660346247,21.66821994408201,77.26458129683937,0.07331378299120235
12039,"Gadsden County, Florida",45721,41.9,43746,4.640938348618988,19.66826970262047,25.547712673717122,31.728615187674304,0.32917295295569876
12041,"Gilchrist County, Florida",56823,42.7,18070,4.256958152560932,14.633578906552927,12.434593450526192,87.42667404537909,0.06087437742114001
12043,"Glades County, Florida",37221,47.4,12179,4.0856116304716465,12.979412686801128,21.865246924912796,56.950488545857624,3.5306675424911735
12045,"Gulf County, Florida",56250,46.5,15002,4.176149161126549,21.40149919986524,12.324884606040975,77.45633915477936,0.25996533795493937
12047,"Hamilton County, Florida",47668,41.8,13492,4.130076332517164,9.239566613162118,26.423220973782772,55.02520011858879,0.7411799584939223
12049,"Hardee County, Florida",44665,35.2,25528,4.407016791185454,10.361256860261745,28.474131731460723,45.53823252898778,0.011751801942964588
12051,"Hendry County, Florida",49259,35.1,39902,4.6009946642881365,10.483555972189674,22.293449112501595,28.938399077740463,1.1653551200441081
12053,"Hernando County, Florida",59202,48.5,196621,5.293629900561552,20.00298775022408,12.46906500095582,74.18587027835277,0.20954018136414726
12055,"Highlands County, Florida",53679,54.1,102339,5.010041168971806,18.283308468404684,15.634124540669381,64.57948582651774,0.11432591680590977
12057,"Hillsborough County, Florida",70612,37.6,1468560,6.166891694908255,36.24510488298752,13.67533507754731,46.26688729095168,0.11494252873563218
12059,"Holmes County, Florida",46063,41.0,19529,4.290680005417863,11.009564293304996,16.614084507042254,85.1963746223565,0.6247119668185774
12061,"Indian River County, Florida",67543,54.8,160986,5.206788109652253,32.72562689577411,11.428410145763818,73.48092380703912,0.2919508528691936
12063,"Jackson County, Florida",46144,42.9,47704,4.678554796337683,13.877890629482986,19.225261702547897,65.20417575046118,0.35426798591313097
12065,"Jefferson County, Florida",51573,47.8,14458,4.160108220410951,19.536301496397563,18.33232077764277,60.54779360907456,0.0899156176511274
12067,"Lafayette County, Florida",57852,40.6,8107,3.9088601730172767,8.083219645293315,19.33955279135199,69.48316269890218,0.0
12069,"Lake County, Florida",66239,46.9,386829,5.587519025048675,25.67755373581935,9.681287521960083,66.56713948540569,0.15691688058547834
12071,"Lee County, Florida",69368,49.1,772902,5.8881244311015575,30.1228282204908,11.701281415148578,64.4048016436754,0.07219544004285149
12073,"Leon County, Florida",61317,31.4,294128,5.46853636985446,47.51717952965504,19.44491508621156,54.94886579992384,0.06153783386824784
12075,"Levy County, Florida",49933,47.3,43268,4.636166821035606,16.10134859011034,15.659308640824223,77.826569289082,0.175649440695202
12077,"Liberty County, Florida",51723,39.6,7704,3.8867162741164782,16.841914430746918,21.777003484320556,72.48182762201453,0.726895119418484
12079,"Madison County, Florida",43386,44.5,17986,4.254934589077441,12.954993070245823,22.44669609001057,54.16435005003892,0.08895807850550429
12081,"Manatee County, Florida",71385,49.4,405069,5.607529007824186,32.831945300751265,10.171008998104346,69.77428536866559,0.12467011793052543
12083,"Marion County, Florida",55265,48.5,378225,5.577750231550834,21.988854638520667,14.363685710408468,67.90666931059555,0.1282305505981889
12085,"Martin County, Florida",77894,53.2,159399,5.202485592493944,35.09720966283426,10.517568850902185,76.71127171437713,0.07904691999322455
12086,"Miami-Dade County, Florida",64215,40.6,2688237,6.429467554283173,32.536896046928426,15.258113297620019,13.034490634568307,0.06814875325352639
12087,"Monroe County, Florida",80111,48.3,82044,4.914046825947663,36.33278854385556,11.705437842643354,63.79381795134318,0.010969723562966214
12089,"Nassau County, Florida",84085,46.3,91538,4.961601419360097,32.00371467739795,9.207186527468162,85.091437435819,0.25781642596517296
12091,"Okaloosa County, Florida",73988,37.1,212021,5.326378878534612,33.274202938255534,10.178331661019579,71.25096098971329,0.11791284825559732
12093,"Okeechobee County, Florida",50476,40.8,39870,4.600646235662395,16.834791196388263,19.211862575626622,61.760722347629795,0.145472786556308
12095,"Orange County, Florida",72629,35.9,1427403,6.154546605186831,37.350949091590415,13.508562566838753,37.53123679857755,0.08308795764055421
12097,"Osceola County, Florida",64312,36.6,393745,5.595215051912078,26.515860257139696,13.428333653415276,28.544362468094832,0.08431853102896546
12099,"Palm Beach County, Florida",76066,45.2,1494805,6.174584541859415,38.75833050609274,11.356805525130993,51.7230675573068,0.055927027271115634
12101,"Pasco County, Florida",63187,43.9,569211,5.75527328423224,27.113529941522458,11.815807839840355,70.38180920607648,0.15055928293725876
12103,"Pinellas County, Florida",66406,48.8,959918,5.9822341354681745,35.07344556979006,11.468997078125067,72.4143103890124,0.12417727347544269
12105,"Polk County, Florida",60901,39.8,736229,5.867012920271641,21.44138028456401,14.822715720178326,54.4063056467485,0.14438442386811712
12107,"Putnam County, Florida",44852,45.1,73604,4.86690141665711,13.324217563050745,22.849786120686076,70.44725830117929,0.24591054833976414
12109,"St. Johns County, Florida",100020,44.0,278722,5.445171249666,47.35764690497387,6.795140313113677,79.96892961445454,0.07498511061200766
12111,"St. Lucie County, Florida",66154,45.3,334682,5.5246323555878725,25.021652095759457,12.48011158645384,53.774627855695854,0.12907775141776373
12113,"Santa Rosa County, Florida",84715,40.0,188994,5.276448016827986,29.9009009009009,8.947629617106676,80.03005386414384,0.1867784162460184
12115,"Sarasota County, Florida",77213,57.1,439392,5.642852145466868,38.28762424235552,8.14262696048315,81.43684910057533,0.12813160002913118
12117,"Seminole County, Florida",79490,39.6,471321,5.673316790451211,41.726838380572616,9.603519318089242,57.06174772607204,0.08253398426974397
12119,"Sumter County, Florida",70105,68.3,131832,5.120020840732965,33.69023149240152,9.26221214941924,84.26937314157412,0.22983797560531585
12121,"Suwannee County, Florida",49729,42.8,43881,4.642276516111728,15.879442195231668,14.412012012012013,74.52200268909095,0.02051001572434539
12123,"Taylor County, Florida",46239,44.3,21421,4.330839741208471,13.921655207216299,15.121977782618165,72.09280612483077,0.21007422622660007
12125,"Union County, Florida",64043,39.7,15524,4.191003634067977,10.029737766964045,15.900144023043685,70.80005153311002,0.23834063385725326
12127,"Volusia County, Florida",63075,46.5,558520,5.747038729347993,26.153846153846157,12.188860445927643,69.02134211845592,0.14610040822172887
12129,"Wakulla County, Florida",72035,42.3,33732,4.528042091655066,19.746376811594203,6.148435210212655,77.80742321830903,0.24605715640934425
12131,"Walton County, Florida",74832,44.4,76618,4.884330811177464,33.14725220196005,10.547542735042734,83.08752512464433,0.3315147876478112
12133,"Washington County, Florida",47536,41.6,25014,4.398183145509941,12.4026330224904,22.7266585596541,76.34524666186935,1.0953865835132326
13001,"Appling County, Georgia",43268,39.6,18441,4.26578446784052,10.021981600586177,25.305468015701887,68.08741391464672,0.09760858955588092
13003,"Atkinson County, Georgia",38007,35.5,8265,3.9172428579074663,11.356986100950987,27.51335599805731,54.22867513611615,0.0
13005,"Bacon County, Georgia",43938,38.1,11138,4.04680721355374,10.909339158929548,21.637537993920972,72.80481235410306,0.0
13007,"Baker County, Georgia",45417,47.0,2878,3.4590907896005865,18.97810218978102,23.1410701876303,52.29325920778318,0.20847810979847115
13009,"Baldwin County, Georgia",54699,36.1,43778,4.641255916921171,23.45147042981795,22.657328357445937,51.95760427612043,0.11421261821005985
13011,"Banks County, Georgia",69096,42.3,18381,4.264369135051616,17.121434644817192,13.17702355577417,86.31739296012186,0.09248680702899734
13013,"Barrow County, Georgia",75053,36.2,84399,4.926337300925955,21.175034992642573,9.551580202742993,66.6702212111518,0.1303332977878885
13015,"Bartow County, Georgia",74812,38.2,109410,5.039057018033444,21.032494329206635,10.82090932632903,75.19148158303629,0.04387167534960241
13017,"Ben Hill County, Georgia",38255,38.7,17169,4.234745000628052,12.197878629803514,26.490935114503817,54.4586172753218,0.0
13019,"Berrien County, Georgia",48670,39.8,18187,4.2597610667986645,14.831496822971124,23.20672755624861,80.12866333095067,0.0
13021,"Bibb County, Georgia",48897,36.5,156554,5.194664168444373,25.857404660092502,25.062087608445243,35.96522605618509,0.04662927807657422
13023,"Bleckley County, Georgia",56021,37.7,12413,4.093876755390045,18.562139614771194,17.060508413891874,68.52493353742045,0.0
13025,"Brantley County, Georgia",40166,40.2,18105,4.25779852915303,10.324272770624702,16.31075519964409,90.98591549295774,0.0
13027,"Brooks County, Georgia",42263,42.6,16275,4.211520997240229,14.67448372418621,26.532258064516128,53.51152073732719,0.03686635944700461
13029,"Bryan County, Georgia",90627,34.4,44995,4.653164256151881,33.903234960272414,7.158836689038031,70.32781420157795,0.07334148238693189
13031,"Bulloch County, Georgia",53675,29.7,79829,4.90216068899544,29.628313868289002,22.784253353859686,62.606321011161356,0.09896153027095415
13033,"Burke County, Georgia",50321,38.8,24337,4.386267042105014,14.656057494866529,17.332108252589375,47.77499280930271,0.0
13035,"Butts County, Georgia",60076,38.7,25522,4.406914704333214,13.061703554661303,15.76810581918191,65.26526134315492,0.08228195282501372
13037,"Calhoun County, Georgia",48663,39.2,5594,3.7477224620355085,11.372269705603038,25.82051282051282,31.855559528065786,0.0
13039,"Camden County, Georgia",68104,34.0,55105,4.7411910067264005,21.660426226739112,16.374113811274974,68.86852372742945,0.0671445422375465
13043,"Candler County, Georgia",45519,41.6,10946,4.0392554438064865,12.230117518447663,18.285123966942148,60.42389914123881,0.3288872647542481
13045,"Carroll County, Georgia",66895,35.2,120060,5.079398339019855,21.23189163746666,16.878351436821116,68.28002665334,0.13326669998334167
13047,"Catoosa County, Georgia",68896,40.8,68052,4.832840893333623,23.235851041447507,8.932338870234451,88.98489390466115,0.06612590372068419
13049,"Charlton County, Georgia",45770,39.4,12547,4.098539897992862,12.130637636080872,20.48524477329433,60.452697856061214,0.5419622220451105
13051,"Chatham County, Georgia",66171,36.7,296266,5.471681813951739,36.07201260813501,13.97937681662477,46.80017281767061,0.0965348706905281
13053,"Chattahoochee County, Georgia",52943,23.9,9402,3.9732202468522337,30.013489208633093,16.858522094318605,54.4033184428845,1.9038502446288024
13055,"Chattooga County, Georgia",43556,40.2,24902,4.3962342287858,9.473927889345449,19.929705805779747,81.98939844189222,0.10039354268733436
13057,"Cherokee County, Georgia",100824,39.7,268567,5.429052647951583,39.49880538069626,6.631273841348031,76.21748018185406,0.023085487047924725
13059,"Clarke County, Georgia",48692,28.9,128864,5.110131607927338,47.94786050638095,26.597602436370078,54.839986342190215,0.18003476533399554
13061,"Clay County, Georgia",43264,42.7,2855,3.455606112581867,16.57172449508027,25.73266619013581,36.35726795096323,0.0
13063,"Clayton County, Georgia",56207,33.0,296312,5.471749239830552,20.608062595312894,16.91088973097169,8.599044250654716,0.07390858284510922
13065,"Clinch County, Georgia",53350,38.4,6713,3.8269166471849205,12.879627577033917,32.45733272919499,63.86116490391777,1.4598540145985401
13067,"Cobb County, Georgia",94244,37.2,765813,5.884122734407,49.69639249639249,8.286030771840004,49.337501452704515,0.07273316070633432
13069,"Coffee County, Georgia",48398,36.4,43056,4.634033680419679,12.88708492249554,20.040762558099072,56.83992939427722,0.12077294685990338
13071,"Colquitt County, Georgia",47235,37.1,45813,4.660988731871828,14.709919319741555,24.364584714670908,54.42559972060332,0.15279505817126143
13073,"Columbia County, Georgia",92571,37.4,156921,5.195681067065822,37.42974110372074,7.192936400714556,65.55846572479146,0.015294320071883305
13075,"Cook County, Georgia",46706,37.3,17242,4.236587640756995,16.006792385378496,21.784513770124434,62.55074817306577,0.0
13077,"Coweta County, Georgia",90031,39.1,147449,5.168641831510031,34.1464873540759,8.327706044049739,69.37517378890328,0.093591682547864
13079,"Crawford County, Georgia",56948,45.8,12156,4.084790691407905,11.272727272727273,16.61371237458194,72.49095097071405,0.7568279039157618
13081,"Crisp County, Georgia",47463,40.4,20255,4.306532247519607,14.091208549886538,23.55325833586703,48.63490496173784,0.01974821031843989
13083,"Dade County, Georgia",59531,42.5,16239,4.210559281810724,18.31060740216044,6.535730873863711,92.2285855040335,0.012316029312149762
13085,"Dawson County, Georgia",84516,43.9,27355,4.437036719113488,35.46146381326932,9.643382352941178,89.12447450191921,0.09870224821787608
13087,"Decatur County, Georgia",47383,38.3,29063,4.463340441902779,14.98702646600934,24.34269361473797,49.34796820699859,0.2202112651825345
13089,"DeKalb County, Georgia",76044,36.3,761209,5.881503914437934,46.65823395232774,13.399239259346318,28.972989021411994,0.11547419959564324
13091,"Dodge County, Georgia",46091,42.0,19977,4.300530269612207,14.745680383040732,22.33752048061169,63.64318966811834,0.2452820743855434
13093,"Dooly County, Georgia",54109,45.1,11236,4.050611730529541,13.041953955825639,20.960604425256342,41.50053399786401,0.026699893200427198
13095,"Dougherty County, Georgia",45640,36.2,85038,4.929613037507975,23.291492329149232,26.37404439645123,23.826994990474848,0.09995531409487522
13097,"Douglas County, Georgia",76930,36.7,144735,5.160573565457944,29.861029764123316,11.59719356170037,35.05164611185961,0.06149169171243997
13099,"Early County, Georgia",48355,40.4,10753,4.031529645803423,13.991829588561425,22.245302615428194,43.876127592299824,0.0650981121547475
13101,"Echols County, Georgia",61184,34.7,3707,3.5690225860295635,13.958608542492293,14.971675209063934,56.05611006204478,0.05395198273536552
13103,"Effingham County, Georgia",79474,36.4,65314,4.8150062819039485,25.187978730880044,6.618225575045124,75.46008512723152,0.09033285359953455
13105,"Elbert County, Georgia",48190,42.8,19570,4.291590825658001,14.065081531499175,18.98944741903623,62.89218191108839,0.7562595809913132
13107,"Emanuel County, Georgia",47905,37.4,22907,4.359968215825905,11.608721272834414,21.360998126228235,58.71131095298381,0.3579691797267211
13109,"Evans County, Georgia",55222,36.6,10759,4.031771907514002,16.358422939068102,21.245242510002928,55.74867552746537,0.18589088205223533
13111,"Fannin County, Georgia",54857,53.8,25436,4.4054488163115755,23.20475375163662,11.770062156063185,93.07281019028149,0.0
13113,"Fayette County, Georgia",105910,43.2,119259,5.076491163417378,47.24576531050301,5.266452376924378,58.31258018262773,0.046118112679126945
13115,"Floyd County, Georgia",57868,38.0,98541,4.993616965207799,22.310404297858703,17.52466957083956,69.83286144853412,0.060888361189758586
13117,"Forsyth County, Georgia",131660,39.2,253225,5.403506579805332,56.19504492831358,4.595372514193282,66.08075821897522,0.05410208312765328
13119,"Franklin County, Georgia",52597,40.9,23480,4.3706980925755765,16.845271667606692,18.434690171413383,81.99744463373084,0.11499148211243611
13121,"Fulton County, Georgia",86267,36.1,1061944,6.026101615490999,57.054091266180706,12.483738190193861,38.38017823915386,0.11544864889297364
13123,"Gilmer County, Georgia",70334,49.6,31519,4.498572430220714,23.415050095928375,14.83829650976625,84.26028744566769,0.21891557473270093
13125,"Glascock County, Georgia",60469,43.2,2903,3.4628470358316736,12.934071464519375,15.526409074796172,87.08232862555977,0.0
13127,"Glynn County, Georgia",65970,43.3,84566,4.92719578880326,30.620760739460035,16.410564947957404,63.24645838753163,0.2991746091809947
13129,"Gordon County, Georgia",57555,39.1,57785,4.761815117613069,16.68201115032479,14.019312854243928,76.01972830319286,0.09344985722938479
13131,"Grady County, Georgia",51929,39.8,26075,4.416224317098568,15.81566299123551,19.79895611830659,57.468839884947265,0.19175455417066153
13133,"Greene County, Georgia",77527,51.2,19020,4.279210512601395,33.422818791946305,12.916578221184464,58.63827549947423,0.0
13135,"Gwinnett County, Georgia",82296,35.7,957977,5.981355082259137,38.90998148920638,10.123288578538514,33.75310680736594,0.13257103249869256
13137,"Habersham County, Georgia",61292,39.0,46326,4.665824802838091,22.94228496598422,13.563423040927663,75.2579544963951,0.15542028234684627
13139,"Hall County, Georgia",74153,37.8,204953,5.311654279685505,25.495023882406876,13.51283354134704,58.85056573946221,0.07074792757363883
13141,"Hancock County, Georgia",31767,46.0,8588,3.933892035764211,9.62558738820676,27.49786507258753,25.360968793665577,0.0
13143,"Haralson County, Georgia",65940,39.2,30178,4.47969045420215,17.865742078397382,12.512556083841156,89.90655444363443,0.003313672211544834
13145,"Harris County, Georgia",85936,43.2,34914,4.5429996075770545,32.419663584897975,7.5221624763842465,75.71174886864867,0.04869106948502034
13147,"Hart County, Georgia",61765,45.1,26110,4.416806871822945,18.25854476829524,10.849093930521486,74.35465338950593,0.18766756032171583
13149,"Heard County, Georgia",62965,40.7,11489,4.060282229438346,11.608053007135576,16.69025296302848,84.23709635303334,0.0
13151,"Henry County, Georgia",79663,36.9,240853,5.381752060139062,27.490716044971354,8.429406850459483,37.072405159993856,0.03985833682785766
13153,"Houston County, Georgia",76968,36.1,164117,5.2151535696197975,32.00397046272589,9.746989364788377,53.91824125471463,0.11028717317523473
13155,"Irwin County, Georgia",46383,39.8,9487,3.977128900580682,16.81727676520141,21.99089134677944,67.80858016232739,0.14757035943923263
13157,"Jackson County, Georgia",82056,37.9,77033,4.8866768115062165,26.52390380807751,8.136741365050607,78.5689250061662,0.011683304557786923
13159,"Jasper County, Georgia",57374,42.2,14882,4.1726613002015345,18.30065359477124,13.34829321365429,74.70098105093402,0.0
13161,"Jeff Davis County, Georgia",41780,39.1,14791,4.16999753706657,11.505608726973346,22.588970388481393,69.59637617470084,0.06084781285917112
13163,"Jefferson County, Georgia",46865,40.7,15591,4.192873971542522,10.81516587677725,19.40942269409423,41.49830030145597,0.05772561092938234
13165,"Jenkins County, Georgia",31463,44.0,8704,3.9397188823541045,9.051006508248827,27.89887785373404,56.50275735294118,0.022977941176470586
13167,"Johnson County, Georgia",47796,42.7,9225,3.964966374831098,9.497290788681518,21.863754808288867,60.99728997289973,0.0
13169,"Jones County, Georgia",66288,41.3,28382,4.453042995714815,17.8856416772554,14.291814946619215,70.21703896836023,0.0
13171,"Lamar County, Georgia",64966,37.6,18676,4.271283865258768,17.48696219035202,11.231656483754925,65.79567359177554,0.0
13173,"Lanier County, Georgia",39971,36.5,9964,3.9984337188644687,18.41985081443142,32.09647495361781,66.05780810919309,0.09032517061421115
13175,"Laurens County, Georgia",46776,39.2,49407,4.693788484267872,17.0772153043688,24.389388563412822,57.26314085048677,0.24490456817859818
13177,"Lee County, Georgia",83632,37.0,32968,4.518092601516532,32.637517630465446,8.838001514004542,68.64838631400146,0.012132977432661975
13179,"Liberty County, Georgia",55149,28.6,65550,4.816572696026103,20.22088034323852,15.355805243445692,37.72845156369184,0.2562929061784897
13181,"Lincoln County, Georgia",50754,47.1,7726,3.8879547038088016,16.242317822651447,18.108284409654274,67.4216929847269,0.0
13183,"Long County, Georgia",56819,34.4,16804,4.2254126728659545,12.962962962962962,15.768996960486323,55.665317781480596,0.19638181385384432
13185,"Lowndes County, Georgia",52821,30.9,118257,5.0728268574132,26.086026107425635,20.642991376433603,52.07810108492521,0.16574071725141007
13187,"Lumpkin County, Georgia",67592,35.9,33405,4.523811476089719,32.02718334297281,14.5317683082419,89.85181859003143,0.33228558599012126
13189,"McDuffie County, Georgia",54752,38.5,21715,4.336759833698248,18.381502890173408,16.138898037924058,52.880497352060786,0.0
13191,"McIntosh County, Georgia",51262,51.8,11183,4.048558324898481,17.809139784946236,20.324834407041102,62.407225252615575,0.0357685773048377
13193,"Macon County, Georgia",33960,40.1,12099,4.082749476727281,10.061435029558364,26.2215628090999,32.69691710058682,0.09091660467807257
13195,"Madison County, Georgia",53626,40.2,30378,4.482559177770485,19.589462551677723,20.57925817795767,79.4423596023438,0.09875567845151097
13197,"Marion County, Georgia",48836,43.8,7508,3.8755242639493086,12.186978297161936,12.38339867513857,58.05807139051679,0.31965903036760784
13199,"Meriwether County, Georgia",52392,43.6,20679,4.315529533213849,13.12275469396055,22.13770236005461,56.63233231781034,0.10638812321678998
13201,"Miller County, Georgia",52132,43.2,5923,3.7725417326409434,19.670923379174855,24.47528187337381,66.30086105014351,1.148066858011143
13205,"Mitchell County, Georgia",45966,39.5,21634,4.335136825371625,12.287270251872021,28.735398679532757,45.84912637515023,1.1278543034112969
13207,"Monroe County, Georgia",74867,42.6,28287,4.4515868904569045,28.557726286031603,13.719106112179963,72.29469367554,0.04949269982677555
13209,"Montgomery County, Georgia",49138,37.5,8687,3.9388698215129865,19.583843329253366,16.63496893622417,65.36203522504891,0.2762748935190515
13211,"Morgan County, Georgia",81524,43.1,20171,4.304727429383633,29.876818150184427,8.601665162002208,72.78270784790045,0.0
13213,"Murray County, Georgia",60617,39.7,40063,4.602743467041012,11.351531291611185,13.063382062825635,80.24112023562888,0.06988992337069115
13215,"Muscogee County, Georgia",54561,34.9,204572,5.310846191068964,28.420480842926132,18.6946319010698,38.37964139764973,0.06305848307686292
13217,"Newton County, Georgia",70732,36.4,113298,5.054222243520678,22.57795290673015,13.387174844481095,42.15961446804003,0.08120178643930166
13219,"Oconee County, Georgia",116221,41.2,41978,4.623021743211246,53.45950864422202,4.468871501944031,82.9410643670494,0.13340321120586973
13221,"Oglethorpe County, Georgia",66672,42.2,14974,4.17533782879202,22.66514806378132,11.143456773407353,74.50914919193269,0.0
13223,"Paulding County, Georgia",89237,36.6,169898,5.230188266484842,26.54454859928665,6.694013330018586,65.635852099495,0.045321310433318815
13225,"Peach County, Georgia",60940,38.1,28054,4.447994792653729,22.899194668147736,20.727728031567764,44.956155984886294,0.06416197333713552
13227,"Pickens County, Georgia",72558,46.3,33439,4.524253281297611,24.282291793559914,13.481146304675718,92.55061455187057,0.19438380334340144
13229,"Pierce County, Georgia",54861,39.8,19822,4.297147471801269,17.000075488789914,15.25907792737658,83.68479467258602,0.13621228937544144
13231,"Pike County, Georgia",83866,40.2,19145,4.282055370683707,20.151654411764707,8.142750771194555,86.654478976234,0.010446591799425437
13233,"Polk County, Georgia",51956,37.9,43019,4.633660310757869,14.355290819901892,17.1875,70.6013621888003,0.03021920546735164
13235,"Pulaski County, Georgia",42545,42.2,9887,3.9950645341561417,12.880434782608695,18.91860465116279,56.32648932942247,0.0
13237,"Putnam County, Georgia",60825,48.6,22206,4.346470335478755,25.596555965559652,16.031262780024537,65.43276591912097,0.0
13239,"Quitman County, Georgia",38889,59.1,2180,3.3384564936046046,10.946745562130179,15.275229357798164,42.24770642201835,0.0
13241,"Rabun County, Georgia",57261,49.4,16915,4.228272002123999,28.0437756497948,14.484258867605293,88.05793674253621,0.0
13243,"Randolph County, Georgia",24638,39.0,6365,3.803798407989674,12.426175289392866,28.107321803782128,30.667714061272584,0.0
13245,"Richmond County, Georgia",50605,34.8,206153,5.314189659166316,23.555617840784205,20.719038288839904,32.70192526909626,0.08973917430258109
13247,"Rockdale County, Georgia",68999,39.0,93641,4.971466042916118,28.125848872697055,11.371876213906514,27.05011693595754,0.1324206277164917
13249,"Schley County, Georgia",53274,38.4,4565,3.659440781870318,17.952964557800595,15.92552026286966,75.37787513691127,0.0
13251,"Screven County, Georgia",49941,41.9,14026,4.1469338345627635,15.726829268292683,18.419894366197184,55.311564237844,0.08555539711963497
13253,"Seminole County, Georgia",46063,45.0,9117,3.959851954799605,17.00507614213198,21.023359288097886,61.66502138861467,0.043874081386420974
13255,"Spalding County, Georgia",57367,38.9,67415,4.828756538856359,18.317238990170182,18.783861497018677,56.0987910702366,0.253652747904769
13257,"Stephens County, Georgia",52901,41.9,26732,4.427031452451656,15.99432283421584,12.793682900264509,81.07137513092923,0.07481669908723627
13259,"Stewart County, Georgia",43094,37.4,5121,3.709354775834396,15.805834528933524,21.941176470588236,21.34348760007811,0.17574692442882248
13261,"Sumter County, Georgia",38899,36.9,29378,4.468022226494091,22.17534750392125,24.20918830579263,39.0462250663762,0.1429641228129893
13263,"Talbot County, Georgia",48065,49.9,5793,3.762903528499057,15.393334844706416,18.408220132358064,40.514413947868114,0.05178663904712584
13265,"Taliaferro County, Georgia",45881,47.2,1635,3.2135177569963047,11.461538461538462,18.872549019607842,35.41284403669725,0.0
13267,"Tattnall County, Georgia",51868,38.1,24309,4.385767093626776,13.975136982265951,20.059180812957482,56.040972479328644,0.09872886585215353
13269,"Taylor County, Georgia",40727,43.2,7799,3.8920389203412915,16.328379847770933,28.962536023054753,58.007436850878314,0.03846647006026414
13271,"Telfair County, Georgia",41801,40.1,12619,4.101024940352695,8.046901942752042,31.34238913304035,46.61225136698629,0.04754734923528013
13273,"Terrell County, Georgia",43507,40.5,9004,3.9544354863284825,12.974839664528862,29.78258368802485,35.972900932918705,0.0
13275,"Thomas County, Georgia",55958,39.9,45665,4.659583461983928,23.821762457030875,18.68536682792597,57.46852074893244,0.2233658162706668
13277,"Tift County, Georgia",52561,36.5,41247,4.6153923666841115,18.715902764891446,20.960443359772217,54.0960554707009,0.14304070599073873
13279,"Toombs County, Georgia",47310,37.5,26946,4.430494305446358,16.367000057813495,21.737489621858252,58.27209975506569,0.26720106880427524
13281,"Towns County, Georgia",55574,56.3,12546,4.098505283201315,31.98660247016956,15.30288749892897,93.57564163876933,0.11158935118762953
13283,"Treutlen County, Georgia",38641,43.2,6411,3.8069257768837317,13.699261992619927,28.14569536423841,65.93355170800187,0.07799095304944627
13285,"Troup County, Georgia",53599,37.2,69527,4.842153490545487,20.309122351923907,19.17622431229177,55.13829159894718,0.08773569980007767
13287,"Turner County, Georgia",39666,38.9,8894,3.9490971251129157,10.508025814992553,22.431646305991855,54.081403193163936,0.011243534967393748
13289,"Twiggs County, Georgia",50446,45.9,7955,3.9006401839826004,10.646766169154228,15.65239486723415,55.147705845380266,0.2765556253928347
